locus_tag	X00_mean	X02_mean	theta	prob	log2FC	length.x	P	wp	dbxref	ncbi_id	genomic_accession	feature	start	stop	strand	gene	gbkey	gene_biotype	old_locus_tag	length.y	protein	kegg1	kegg2	kegg3	pathway	kegg_prot	kegg_id	definition	keggidprot	Gene.Name	Species	EC_NUMBER	GOTERM_BP_DIRECT	GOTERM_CC_DIRECT	GOTERM_MF_DIRECT	INTERPRO	KEGG_PATHWAY	OFFICIAL_GENE_SYMBOL	PFAM	PIR_SUPERFAMILY	SMART	UP_KEYWORDS	chr	arCOG_name	E.value	score	arCOG_familiy	Gene_name	Description	HVO	EFFECTSIZE
HVO_RS14080	60.9049254623841	55.8475415138756	0.0989375749075306	0.169348334933435	0.12506513284507	1964	0.830651665066565	WP_004041835.1	8925080	lcl|NC_013967.1_cds_WP_004041835.1_2933	NC_013967.1	gene	1804460	1806424	-	2969	Gene	protein_coding	HVO_1955	1964	aconitate hydratase	Metabolism	Carbohydrate metabolism	00020 Citrate cycle (TCA cycle) 	[PATH:hvo00020]	aconitate hydratase	K01681	ACO; aconitate hydratase [EC:4.2.1.3]	K01681: aconitate hydratase	aconitate hydratase(HVO_RS14080)	Haloferax volcanii DS2	4.2.1.3	GO:0008152~metabolic process		GO:0003994~aconitate hydratase activity	IPR000573:Aconitase A/isopropylmalate dehydratase small subunit, swivel,IPR001030:Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha,IPR006250:Aconitase, putative,IPR015928:Aconitase/3-isopropylmalate dehydratase, swivel,IPR015931:Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha, subdomain 1/3,IPR015932:Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha, subdomain 2,IPR015937:Aconitase/isopropylmalate dehydratase,IPR018136:Aconitase family, 4Fe-4S cluster binding site	hvo00020:Citrate cycle (TCA cycle),hvo00630:Glyoxylate and dicarboxylate metabolism,hvo00720:Carbon fixation pathways in prokaryotes,hvo01100:Metabolic pathways,hvo01110:Biosynthesis of secondary metabolites,hvo01120:Microbial metabolism in diverse environments,hvo01130:Biosynthesis of antibiotics,hvo01200:Carbon metabolism,hvo01210:2-Oxocarboxylic acid metabolism,hvo01230:Biosynthesis of amino acids	HVO_RS14080	PF00330:Aconitase family (aconitate hydratase),PF00694:Aconitase C-terminal domain			Complete proteome,Lyase,Reference proteome,	Chromosome	arCOG01697	1.2e-223	742.3	C	AcnA	Aconitase A	HVO_1955	0.12506513284507
HVO_RS14085	26.639149963265	45.103339251671	-0.292701681182545	0.629016837034875	-0.759686200443163	473	0.370983162965125	WP_004041836.1	8924436	lcl|NC_013967.1_cds_WP_004041836.1_2934	NC_013967.1	gene	1806697	1807170	+	2970	Gene	protein_coding	HVO_1956	473	deoxyuridine 5'-triphosphate nucleotidohydrolase	Metabolism	Nucleotide metabolism	00240 Pyrimidine metabolism 	[PATH:hvo00240]	dut; dUTP diphosphatase	K01520	dut; dUTP pyrophosphatase [EC:3.6.1.23]	K01520: dut; dUTP diphosphatase	deoxyuridine 5'-triphosphate nucleotidohydrolase(HVO_RS14085)	Haloferax volcanii DS2	3.6.1.23	GO:0046080~dUTP metabolic process		GO:0004170~dUTP diphosphatase activity	IPR008180:DeoxyUTP pyrophosphatase	hvo00240:Pyrimidine metabolism,hvo01100:Metabolic pathways	HVO_RS14085	PF00692:dUTPase			Complete proteome,Hydrolase,Reference proteome,	Chromosome	arCOG04048	4.1e-42	141.6	F	Dcd	Deoxycytidine deaminase	HVO_1956	-0.759686200443163
HVO_RS14205	74.2610500848709	468.791574443708	-1.73157952820561	0.999999918087675	-2.65826901973131	593	8.19123254780507e-08	WP_004041861.1	8925031	lcl|NC_013967.1_cds_WP_004041861.1_2958	NC_013967.1	gene	1827568	1828161	-	2994	Gene	protein_coding	HVO_1981	593	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	hypothetical protein(HVO_RS14205)	Haloferax volcanii DS2					IPR019546:Twin-arginine translocation pathway, signal sequence, bacterial/archaeal		HVO_RS14205				Complete proteome,Reference proteome,	Chromosome	arCOG06301	1.8e-07	30.1	S	-	Uncharacterized protein	HVO_1981	-2.65826901973131
HVO_RS14460	140.04748737903	127.253601045894	0.0798106280337662	0.119077812163105	0.138209617424919	461	0.880922187836895	WP_004041915.1	8924023	lcl|NC_013967.1_cds_WP_004041915.1_3009	NC_013967.1	gene	1874485	1874946	-	3046	Gene	protein_coding	HVO_2029	461	AsnC family transcriptional regulator	NA	NA	NA	NA	NA	NA	NA	NA: NA	AsnC family transcriptional regulator(HVO_RS14460)	Haloferax volcanii DS2		GO:0006351~transcription, DNA-templated	GO:0005622~intracellular	GO:0003700~transcription factor activity, sequence-specific DNA binding,GO:0043565~sequence-specific DNA binding	IPR000485:AsnC-type HTH domain,IPR011008:Dimeric alpha-beta barrel,IPR011991:Winged helix-turn-helix DNA-binding domain,IPR019887:Transcription regulator AsnC-type, C-terminal,IPR019888:Transcription regulator AsnC-type		HVO_RS14460	PF01037:AsnC family		SM00344:HTH_ASNC	Complete proteome,DNA-binding,Reference proteome,Transcription,Transcription regulation,	Chromosome	arCOG01580	2.4e-32	110	K	-	DNA-binding transcriptional regulator, Lrp family	HVO_2029	0.138209617424919
HVO_RS14600	295.487995081208	112.833565868471	1.25331115136996	0.991053118948927	1.38890321231007	932	0.00894688105107311	WP_004041944.1	8924604	lcl|NC_013967.1_cds_WP_004041944.1_3040	NC_013967.1	gene	1908182	1909114	+	3077	Gene	protein_coding	HVO_2059	932	dTDP-glucose 4,6-dehydratase	Metabolism	Biosynthesis of other secondary metabolites	00525 Acarbose and validamycin biosynthesis 	[PATH:hvo00525]	galE5; UDP-glucose 4-epimerase	K01710	E4.2.1.46; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]	K01710: galE5; UDP-glucose 4-epimerase	dTDP-glucose 4,6-dehydratase(HVO_RS14600)	Haloferax volcanii DS2	4.2.1.-	GO:0006486~protein glycosylation,GO:0009225~nucleotide-sugar metabolic process,GO:0045232~S-layer organization		GO:0008460~dTDP-glucose 4,6-dehydratase activity	IPR005888:dTDP-glucose 4,6-dehydratase,IPR016040:NAD(P)-binding domain	hvo00521:Streptomycin biosynthesis,hvo00523:Polyketide sugar unit biosynthesis,hvo01100:Metabolic pathways,hvo01130:Biosynthesis of antibiotics	HVO_RS14600				Complete proteome,Lyase,NAD,Reference proteome,	Chromosome	arCOG01371	3.2e-124	411.8	M	RfbB	dTDP-D-glucose 4,6-dehydratase	HVO_2059	1.38890321231007
HVO_RS14600	295.487995081208	112.833565868471	1.25331115136996	0.991053118948927	1.38890321231007	932	0.00894688105107311	WP_004041944.1	8924604	lcl|NC_013967.1_cds_WP_004041944.1_3040	NC_013967.1	gene	1908182	1909114	+	3077	Gene	protein_coding	HVO_2059	932	dTDP-glucose 4,6-dehydratase	Metabolism	Metabolism of terpenoids and polyketides	01055 Biosynthesis of vancomycin group 	antibiotics	galE5; UDP-glucose 4-epimerase	K01710	E4.2.1.46; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]	K01710: galE5; UDP-glucose 4-epimerase	dTDP-glucose 4,6-dehydratase(HVO_RS14600)	Haloferax volcanii DS2	4.2.1.-	GO:0006486~protein glycosylation,GO:0009225~nucleotide-sugar metabolic process,GO:0045232~S-layer organization		GO:0008460~dTDP-glucose 4,6-dehydratase activity	IPR005888:dTDP-glucose 4,6-dehydratase,IPR016040:NAD(P)-binding domain	hvo00521:Streptomycin biosynthesis,hvo00523:Polyketide sugar unit biosynthesis,hvo01100:Metabolic pathways,hvo01130:Biosynthesis of antibiotics	HVO_RS14600				Complete proteome,Lyase,NAD,Reference proteome,	Chromosome	arCOG01371	3.2e-124	411.8	M	RfbB	dTDP-D-glucose 4,6-dehydratase	HVO_2059	1.38890321231007
HVO_RS14600	295.487995081208	112.833565868471	1.25331115136996	0.991053118948927	1.38890321231007	932	0.00894688105107311	WP_004041944.1	8924604	lcl|NC_013967.1_cds_WP_004041944.1_3040	NC_013967.1	gene	1908182	1909114	+	3077	Gene	protein_coding	HVO_2059	932	dTDP-glucose 4,6-dehydratase	Metabolism	Biosynthesis of other secondary metabolites	00521 Streptomycin biosynthesis 	[PATH:hvo00521]	galE5; UDP-glucose 4-epimerase	K01710	E4.2.1.46; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]	K01710: galE5; UDP-glucose 4-epimerase	dTDP-glucose 4,6-dehydratase(HVO_RS14600)	Haloferax volcanii DS2	4.2.1.-	GO:0006486~protein glycosylation,GO:0009225~nucleotide-sugar metabolic process,GO:0045232~S-layer organization		GO:0008460~dTDP-glucose 4,6-dehydratase activity	IPR005888:dTDP-glucose 4,6-dehydratase,IPR016040:NAD(P)-binding domain	hvo00521:Streptomycin biosynthesis,hvo00523:Polyketide sugar unit biosynthesis,hvo01100:Metabolic pathways,hvo01130:Biosynthesis of antibiotics	HVO_RS14600				Complete proteome,Lyase,NAD,Reference proteome,	Chromosome	arCOG01371	3.2e-124	411.8	M	RfbB	dTDP-D-glucose 4,6-dehydratase	HVO_2059	1.38890321231007
HVO_RS14600	295.487995081208	112.833565868471	1.25331115136996	0.991053118948927	1.38890321231007	932	0.00894688105107311	WP_004041944.1	8924604	lcl|NC_013967.1_cds_WP_004041944.1_3040	NC_013967.1	gene	1908182	1909114	+	3077	Gene	protein_coding	HVO_2059	932	dTDP-glucose 4,6-dehydratase	Metabolism	Metabolism of terpenoids and polyketides	00523 Polyketide sugar unit biosynthesis 	[PATH:hvo00523]	galE5; UDP-glucose 4-epimerase	K01710	E4.2.1.46; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]	K01710: galE5; UDP-glucose 4-epimerase	dTDP-glucose 4,6-dehydratase(HVO_RS14600)	Haloferax volcanii DS2	4.2.1.-	GO:0006486~protein glycosylation,GO:0009225~nucleotide-sugar metabolic process,GO:0045232~S-layer organization		GO:0008460~dTDP-glucose 4,6-dehydratase activity	IPR005888:dTDP-glucose 4,6-dehydratase,IPR016040:NAD(P)-binding domain	hvo00521:Streptomycin biosynthesis,hvo00523:Polyketide sugar unit biosynthesis,hvo01100:Metabolic pathways,hvo01130:Biosynthesis of antibiotics	HVO_RS14600				Complete proteome,Lyase,NAD,Reference proteome,	Chromosome	arCOG01371	3.2e-124	411.8	M	RfbB	dTDP-D-glucose 4,6-dehydratase	HVO_2059	1.38890321231007
HVO_RS14635	1322.35077325936	731.60308357687	1.33764343002752	0.988316449532712	0.853971863068199	620	0.0116835504672883	WP_004041952.1	8925032	lcl|NC_013967.1_cds_WP_004041952.1_3047	NC_013967.1	gene	1915383	1916003	-	3084	Gene	protein_coding	HVO_2067	620	DNA-binding protein transcriptional regulator	NA	NA	NA	NA	NA	NA	NA	NA: NA	DNA-binding protein transcriptional regulator(HVO_RS14635)	Haloferax volcanii DS2		GO:0006351~transcription, DNA-templated,GO:0006355~regulation of transcription, DNA-templated		GO:0003677~DNA binding	IPR001647:DNA-binding HTH domain, TetR-type,IPR009057:Homeodomain-like,IPR011075:Tetracycline transcriptional regulator, TetR-related, C-terminal,IPR015893:Tetracycline transcriptional regulator, TetR-like, C-terminal		HVO_RS14635	PF00440:Bacterial regulatory proteins, tetR family			Complete proteome,DNA-binding,Reference proteome,Transcription,Transcription regulation,	Chromosome	arCOG02646	1.3e-49	166.7	K	AcrR	Transcriptional regulator, TetR/AcrR family	HVO_2067	0.853971863068199
HVO_RS14640	19.8127691368115	19.2926671488383	0.0348172460733775	0.0336983375954901	0.0383779278675725	1112	0.96630166240451	WP_004041953.1	8926262	lcl|NC_013967.1_cds_WP_004041953.1_3048	NC_013967.1	gene	1916182	1917294	-	3085	Gene	protein_coding	HVO_2068	1112	cell division protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	cell division protein(HVO_RS14640)	Haloferax volcanii DS2		GO:0008360~regulation of cell shape	GO:0005737~cytoplasm	GO:0003924~GTPase activity,GO:0005525~GTP binding	IPR003008:Tubulin/FtsZ, GTPase domain		HVO_RS14640	PF00091:Tubulin/FtsZ family, GTPase domain		SM00864:SM00864	Cell shape,Complete proteome,Cytoplasm,GTP-binding,Nucleotide-binding,Reference proteome,	Chromosome	arCOG02202	2.4e-82	274.7	D	FtsZ3	Cell division GTPase	HVO_2068	0.0383779278675725
HVO_RS14655	37.0559563903892	40.2041631101231	-0.0897842588158056	0.088078508900881	-0.117639438506488	1529	0.911921491099119	WP_049914806.1	8924012	lcl|NC_013967.1_cds_WP_049914806.1_3051	NC_013967.1	gene	1921933	1923462	+	3088	Gene	protein_coding	HVO_2071	1529	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	hypothetical protein(HVO_RS14655)	Haloferax volcanii DS2							HVO_RS14655,					Chromosome	NA	NA	NA	NA	NA	NA	NA	-0.117639438506488
HVO_RS14660	345.35174240959	1049.99407801733	-1.54552647196248	0.997791050734676	-1.60424278345547	2483	0.00220894926532356	WP_013035656.1	8924493	lcl|NC_013967.1_cds_WP_013035656.1_3052	NC_013967.1	gene	1923913	1926396	+	3089	Gene	protein_coding	HVO_2072	2483	major cell surface glycoprotein	NA	NA	NA	NA	NA	NA	NA	NA: NA	major cell surface glycoprotein(HVO_RS14660)	Haloferax volcanii DS2			GO:0016021~integral component of membrane		IPR026371:PGF-CTERM archaeal protein-sorting signal,IPR026452:Surface glycoprotein signal peptide,IPR026458:Major cell surface glycoprotein		HVO_RS14660				Complete proteome,Membrane,Transmembrane,Transmembrane helix,	Chromosome	arCOG01144	8.1e-08	28.8	T	CpdA	3',5'-cyclic AMP phosphodiesterase CpdA	HVO_2072	-1.60424278345547
HVO_RS14935	34.6225426680568	49.4005289161127	-0.331770576469457	0.693095534775117	-0.512814808739332	818	0.306904465224883	WP_004042013.1	8926787	lcl|NC_013967.1_cds_WP_004042013.1_3108	NC_013967.1	gene	1995516	1996334	+	3145	Gene	protein_coding	HVO_2130	818	transcriptional regulator	NA	NA	NA	NA	NA	NA	NA	NA: NA	transcriptional regulator(HVO_RS14935)	Haloferax volcanii DS2		GO:0006351~transcription, DNA-templated		GO:0003677~DNA binding,GO:0003700~transcription factor activity, sequence-specific DNA binding	IPR001845:HTH ArsR-type DNA-binding domain,IPR005471:Transcription regulator IclR, N-terminal,IPR011991:Winged helix-turn-helix DNA-binding domain,IPR014757:Transcription regulator IclR, C-terminal		HVO_RS14935	PF01022:Bacterial regulatory protein, arsR family,PF01614:Bacterial transcriptional regulator		SM00346:HTH_ICLR,SM00418:HTH_ARSR	Complete proteome,DNA-binding,Reference proteome,Transcription,Transcription regulation,	Chromosome	arCOG02798	2.6e-73	243.8	K	IclR	DNA-binding transcriptional regulator, IclR family	HVO_2130	-0.512814808739332
HVO_RS14985	313.647419356168	219.672296069543	0.318650230859029	0.732062343139291	0.513790756401029	266	0.267937656860709	WP_004042022.1	8923964	lcl|NC_013967.1_cds_WP_004042022.1_3118	NC_013967.1	gene	2003736	2004002	+	3155	Gene	protein_coding	HVO_2140	266	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	hypothetical protein(HVO_RS14985)	Haloferax volcanii DS2			GO:0016021~integral component of membrane				HVO_RS14985				Complete proteome,Membrane,Reference proteome,Transmembrane,Transmembrane helix,	Chromosome	arCOG06104	0.0062	14.6	S	-	Uncharacterized membrane protein	HVO_2140	0.513790756401029
HVO_RS15030	766.579919654365	316.860761335564	1.09830557337419	0.990443404605257	1.2745871939667	197	0.00955659539474307	WP_004042032.1	8926120	lcl|NC_013967.1_cds_WP_004042032.1_3127	NC_013967.1	gene	2013157	2013354	+	3164	Gene	protein_coding	HVO_2149A	197	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	hypothetical protein(HVO_RS15030)	Haloferax volcanii DS2			GO:0016021~integral component of membrane		IPR020017:XapX domain		HVO_RS15030				Complete proteome,Membrane,Reference proteome,Transmembrane,Transmembrane helix,	Chromosome	arCOG06356	1.6e-22	76.9	F	-	Xanthosine utilization system component, XapX domain	HVO_2149A	1.2745871939667
HVO_RS15300	258.164636740394	228.389336955069	0.168793648364419	0.381628397955308	0.17679609884713	707	0.618371602044692	WP_004042095.1	8926071	lcl|NC_013967.1_cds_WP_004042095.1_3181	NC_013967.1	gene	2071042	2071749	-	3218	Gene	protein_coding	HVO_2203	707	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	hypothetical protein(HVO_RS15300)	Haloferax volcanii DS2							HVO_RS15300,					Chromosome	arCOG03888	2.7e-55	185.9	S	-	Uncharacterized membrane protein	HVO_2203	0.17679609884713
HVO_RS15305	629.347710506748	294.325107192573	1.10739928135521	0.990265442831341	1.09644670138474	1175	0.00973455716865945	WP_049896292.1	8924622	lcl|NC_013967.1_cds_WP_049896292.1_3182	NC_013967.1	gene	2071805	2072980	-	3219	Gene	protein_coding	HVO_2204	1175	cell division protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	cell division protein(HVO_RS15305)	Haloferax volcanii DS2							HVO_RS15305,					Chromosome	arCOG02202	8.4e-120	398	D	FtsZ3	Cell division GTPase	HVO_2204	1.09644670138474
HVO_RS15530	334.926527854385	192.661467105594	0.638525542182853	0.930011819764791	0.797776592249411	512	0.069988180235209	WP_004042140.1	25143446	lcl|NC_013967.1_cds_WP_004042140.1_3227	NC_013967.1	gene	2111683	2112195	+	3265	Gene	protein_coding	HVO_RS15530	512	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	hypothetical protein(HVO_RS15530)	Haloferax volcanii DS2							HVO_RS15530				Complete proteome,	Chromosome	arCOG07585	9.8e-13	46.1	S	-	Uncharacterized protein	---	0.797776592249411
HVO_RS15535	112.998904129152	64.2191276743233	0.55241045058289	0.924580194703331	0.815233808010857	710	0.0754198052966691	WP_013035660.1	8925507	lcl|NC_013967.1_cds_WP_013035660.1_3228	NC_013967.1	gene	2113851	2114561	-	3266	Gene	protein_coding	HVO_2254	710	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	hypothetical protein(HVO_RS15535)	Haloferax volcanii DS2							HVO_RS15535				Complete proteome,Reference proteome,	Chromosome	arCOG03726	9.6e-31	105.4	S	-	Uncharacterized protein	HVO_2254	0.815233808010857
HVO_RS15550	386.484346425561	149.391625535235	1.18052881264045	0.991164301199812	1.37131070554654	509	0.00883569880018831	WP_004042144.1	8924413	lcl|NC_013967.1_cds_WP_004042144.1_3231	NC_013967.1	gene	2117186	2117695	+	3269	Gene	protein_coding	HVO_2258	509	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	hypothetical protein(HVO_RS15550)	Haloferax volcanii DS2							HVO_RS15550				Coiled coil,Complete proteome,Reference proteome,	Chromosome	arCOG06216	2.2e-36	123.1	K	-	Transcriptional regulator, contains N-terminal RHH domain and C-terminal wHTH domain	HVO_2258	1.37131070554654
HVO_RS15560	230.42255869685	113.855350617653	0.565234012747612	0.925627040303678	1.01707987325814	314	0.0743729596963218	WP_013035557.1	8925690	lcl|NC_013967.1_cds_WP_013035557.1_3233	NC_013967.1	gene	2118646	2118960	+	3271	Gene	protein_coding	HVO_2260	314	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	hypothetical protein(HVO_RS15560)	Haloferax volcanii DS2							HVO_RS15560				Complete proteome,Reference proteome,	Chromosome	arCOG08462	0.018	12.7	S	-	Uncharacterized protein	HVO_2260	1.01707987325814
HVO_RS15585	1007.43352223055	3152.16938054378	-3.50004634063241	1	-1.64566041709712	353	3.33066907387547e-16	WP_004042151.1	8926107	lcl|NC_013967.1_cds_WP_004042151.1_3238	NC_013967.1	gene	2122933	2123286	+	3276	Gene	protein_coding	HVO_2265	353	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	hypothetical protein(HVO_RS15585)	Haloferax volcanii DS2					IPR009072:Histone-fold		HVO_RS15585				Complete proteome,Reference proteome,	Chromosome	arCOG06425	0.005	14.2	S	-	Uncharacterized protein	HVO_2265	-1.64566041709712
HVO_RS15590	36.1172996190349	99.9299261675917	-1.02812200664162	0.993443990592655	-1.46822675789258	1481	0.0065560094073448	WP_013035643.1	8925696	lcl|NC_013967.1_cds_WP_013035643.1_3239	NC_013967.1	gene	2123279	2124760	+	3277	Gene	protein_coding	HVO_2266	1481	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	hypothetical protein(HVO_RS15590)	Haloferax volcanii DS2							HVO_RS15590				Complete proteome,Reference proteome,	Chromosome	arCOG06184	0.003	15.6	S	-	Uncharacterized protein	HVO_2266	-1.46822675789258
HVO_RS15625	54.0383664448294	51.8327479076524	0.0480982971668162	0.0536081025849203	0.0601201832344899	932	0.94639189741508	WP_004042160.1	8926504	lcl|NC_013967.1_cds_WP_004042160.1_3246	NC_013967.1	gene	2132333	2133265	+	3284	Gene	protein_coding	HVO_2273	932	integrase	NA	NA	NA	NA	NA	NA	NA	NA: NA	integrase(HVO_RS15625)	Haloferax volcanii DS2		GO:0006310~DNA recombination,GO:0015074~DNA integration		GO:0003677~DNA binding	IPR002104:Integrase, catalytic,IPR004107:Integrase, SAM-like, N-terminal,IPR011010:DNA breaking-rejoining enzyme, catalytic core,IPR013762:Integrase-like, catalytic core,IPR023109:Integrase/recombinase, N-terminal		HVO_RS15625	PF00589:Phage integrase family,PF13495:Phage integrase, N-terminal SAM-like domain			Complete proteome,Reference proteome,	Chromosome	arCOG01242	2e-30	103.8	X	XerC	XerD/XerC family integrase	HVO_2273	0.0601201832344899
HVO_RS15640	18.7632432828703	15.4522320977815	0.228083724690572	0.542287598776022	0.2800939709572	4193	0.457712401223978	WP_013035348.1	8925363	lcl|NC_013967.1_cds_WP_013035348.1_3249	NC_013967.1	gene	2136760	2140953	+	3287	Gene	protein_coding	HVO_2276	4193	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	hypothetical protein(HVO_RS15640)	Haloferax volcanii DS2					IPR027417:P-loop containing nucleoside triphosphate hydrolase		HVO_RS15640				Coiled coil,Complete proteome,Reference proteome,	Chromosome	arCOG11052	0.53	8.4	S	-	KID-like repeats containing protein, paREP15 family	HVO_2276	0.2800939709572
HVO_RS15645	124.830333454759	77.0780641039003	0.629499896203191	0.928233901464131	0.695576305632511	416	0.071766098535869	WP_004042166.1	8924707	lcl|NC_013967.1_cds_WP_004042166.1_3250	NC_013967.1	gene	2140967	2141383	-	3288	Gene	protein_coding	HVO_2277	416	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	hypothetical protein(HVO_RS15645)	Haloferax volcanii DS2							HVO_RS15645				Coiled coil,Complete proteome,Reference proteome,	Chromosome	arCOG10381	1.7e-75	249.3	S	-	Uncharacterized protein	HVO_2277	0.695576305632511
HVO_RS15650	14.7611251039388	7.81607273555481	0.662253351143135	0.937230371250114	0.917286890828294	1919	0.0627696287498862	WP_004042167.1	8924424	lcl|NC_013967.1_cds_WP_004042167.1_3251	NC_013967.1	gene	2141380	2143299	-	3289	Gene	protein_coding	HVO_2278	1919	conjugal transfer protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	conjugal transfer protein(HVO_RS15650)	Haloferax volcanii DS2					IPR019476:Type IV secretion system, TraD, DNA-binding domain,IPR027417:P-loop containing nucleoside triphosphate hydrolase		HVO_RS15650	PF10412:Type IV secretion-system coupling protein DNA-binding domain			Complete proteome,Reference proteome,	Chromosome	arCOG04816	1.1e-117	392.2	U	-	TraG/TraD/VirD4 family enzyme, ATPase	HVO_2278	0.917286890828294
